business_id,review_count,stars,name,address,neighborhood,city,state,postal_code,cuisine_type,price,phone ,parking,wifi,payment,restaurant_number
GIeAvNvo9sH4nWVVsnkkMw,11,3.5,CareNow,"4900 W Craig Rd, Ste B1-B3",Northwest,Las Vegas,NV,89130,burgers,,,,,,
NFfSY_XGa5jQTk19-2l01g,6,3,LCBO - St. Lawrence Market,87 Front Street E,St. Lawrence,Toronto,ON,M5E 1B8,burgers,,,,,,
h4zdQoZZfXZGkR7GWD8O1A,5,2,Papa John's Pizza,14404 Cedar Rd,,University Heights,OH,44121,burgers,,,,,,
GTXtS4Aq3dNi9S3uiXpg4g,5,2.5,"Janie Kwak-Tran, MD","5052 S Jones Blvd, Ste 105",,Las Vegas,NV,89118,burgers,,,,,,
Qj8lYU0s-SHyk2N0gbZVFQ,3,5,Henderson Chamber of Commerce,590 S Boulder Hwy,,Henderson,NV,89015,burgers,,,,,,
Kiz44CvR2dsDpOmDQ-6hQA,4,5,Allstate Insurance Agent: Jay LaSalle,18325 N Allied Way,,Phoenix,AZ,85054,burgers,,,,,,
xvjkhS2PXajDniDzP1-hdA,58,4,Lone Mountain Animal Hospital,6688 W Cheyenne Ave,Northwest,Las Vegas,NV,89108,burgers,,,,,,
oHTy_nal8fjlnDmw4JRlVQ,8,5,Ignatius Piazza Frontsight Enterprises,,Southeast,Las Vegas,NV,89123,burgers,,,,,,
mA5LBe0fPPQuqvuTOA8tBw,38,4.5,Urban Style Dog,"7435 S Eastern Ave, Ste 103",Southeast,Las Vegas,NV,89123,burgers,,,,,,
qq_w9BJPrItABttwR-OVrw,3,5,Visual Harmony Photography,,,Phoenix,AZ,85073,burgers,,,,,,
TRDQg2Hvf7lqv86YQrF_-g,5,4,Barak Plumbing,6390 Penn Ave,Shadyside,Pittsburgh,PA,15206,burgers,,,,,,
7l9Tw1GYrVR9-aJOOh9q7Q,9,3.5,La Taverne Normand,1550 Avenue Mont-Royal Est,Plateau-Mont-Royal,Montr姓al,QC,H2J 1Z2,burgers,,,,,,
wuFxTWPLfU9dryRPRYk1nQ,9,3,Scotmid Co-operative,5-19 Leven Street,Bruntsfield,Edinburgh,EDH,EH3 9LH,burgers,,,,,,
VXsjUX82DnnEB36G2YPBlw,70,4.5,Tom's Thumb Trailhead,23015 North 128th St,,Scottsdale,AZ,85259,burgers,,,,,,
WLItgeNzKYA8Hf6Ih7zPvg,3,3.5,U.S. Bank,9746 W Happy Valley Rd,,Peoria,AZ,85383,burgers,,,,,,
dU8uU5gfVJDDEsGHfSOB5A,14,5,Dana Winn Trims,"5010 E Shea Bvld, Ste D-201",,Scottsdale,AZ,85254,burgers,,,,,,
QXg8-xvdDP8AqeOBPbrXMA,85,5,"McAdams Dental, Inc","11111 N Scottsdale Rd, Ste 220",,Scottsdale,AZ,85254,burgers,,,,,,
dUEQgjBdtY5vxSYhexaqBQ,23,4.5,Historic Latta Plantation,5225 Sample Rd,,Huntersville,NC,28078,burgers,,,,,,
4Wu1TASrC89-JVoxB3xJtQ,13,2,Extended Stay America - Charlotte - Tyvola Rd. - Executive Park,5830 Westpark Dr.,Starmount,Charlotte,NC,28217,burgers,,,,,,
JuzmuXemDRKxI9yB_2EZAw,4,5,Twelve Pool Service,"1464 S Stapley Dr, Ste 2016",,Mesa,AZ,85204,burgers,,,,,,
bFsGsGd0ZPG74XhMhd5tBA,9,3,DICK'S Sporting Goods,24545 Cedar Rd,,Lyndhurst,OH,44124,burgers,,,,,,
9_Vircj8H5ry3twwqvyFTw,4,5,Diplomat Exotic Rentals,4515 Dean Martin Dr,,Las Vegas,NV,89103,burgers,,,,,,
hTlGupLQ3pZMo3q0IwDrDw,3,5,Guardian Pools,7312 Simsbury Cir,Northwest,Las Vegas,NV,89129,burgers,,,,,,
8IXgBry0Ib2Ic4pW1b8Flg,3,3.5,Josh And Jen Photography,"3425 Cliff Shadows Pkwy, Ste 130",Northwest,Las Vegas,NV,89129,burgers,,,,,,
AyXE4xdNcmEzMGtjgQR_nQ,5,5,Muscleman Music & More,,,Gilbert,AZ,,burgers,,,,,,
ShnXvNkJKsDIQaGJeM0L6w,7,4,Hong Kong BBQ,"4520 N Tryon St, Ste 25",NoDa,Charlotte,NC,28213,burgers,,,,,,
FQ9C3ZF0NOfRyvFdx-J5Wg,5,2.5,Trio Ristorante,35 Main Street N,,Brampton,ON,L6X 1M8,burgers,,,,,,
eFNtmkS7HXJpg5CVOls8ug,11,2.5,OZ Bar,1804 W Bethany Home Rd,,Phoenix,AZ,85015,burgers,,,,,,
Slpt_eRJrfspEJRQvufF4w,49,4.5,Sugarmoon,1509 Danforth Avenue,The Danforth,Toronto,ON,M4J 5C3,burgers,,,,,,
x43Wf2qtg1c8bdwkZEtHmw,4,2.5,Greedy Guts Sandwich Bar,3 Great Junction St,Leith,Edinburgh,EDH,EH6 5HX,burgers,,,,,,
3Pz1sJD6sLwcnQ5pP4NZbA,17,4.5,Scottsdales Dentist,"8440 E McDonald Dr, Ste A",,Scottsdale,AZ,85250,burgers,,,,,,
uoc1LLsD8Nbc5c7K2R3pmQ,5,3.5,Atrium Suites Hotel,4255 Paradise Rd,Eastside,Las Vegas,NV,89169,burgers,,,,,,
GrJZPzPywOVKRChxUPu5uA,3,5,Channel Choice TV,"7050 W Chandler Blvd, Ste 3",,Chandler,AZ,85226,burgers,,,,,,
ZtQ47KIMcwy3l8LToVKeVQ,5,4.5,Un Amour des Th姓s,1224 Bernard Ave W,Outremont,Montr姓al,QC,H2V 1V6,burgers,,,,,,
Vvp_YisVZvDuYZlpjr-toQ,8,5,Bishop Law Office,"8747 S Priest Dr, Ste 102",,Tempe,AZ,85284,burgers,,,,,,
s3VPde0o9nNsZXfiTGi-ug,20,4,Public Storage,700 W Warner Rd,,Tempe,AZ,85284,burgers,,,,,,
V6jY0RMR0dmZr8wnBYwStw,16,5,Salon Vivace,"4625 Piedmont Row Dr, Ste 145",South Park,Charlotte,NC,28210,burgers,,,,,,
Eurlf_tYXQABim-jhXYuVw,9,4,Mandalay Restaurant,3478 Lawrence Avenue E,Scarborough,Scarborough,ON,M1H 1A9,burgers,,,,,,
RD-MBCQcHIzXe9RZ2_KfhQ,5,3.5,Beads Findings & Jewelry,"4001 S Decatur Blvd, Ste 8",,Las Vegas,NV,89103,burgers,,,,,,
2U-BRvnR9IGb61-GnIshLw,87,3.5,Market Street Diner,110 Market St,,Sun Prairie,WI,53590,burgers,,,,,,
IdUnbm1sMfdOFaXuCtkStg,19,3.5,Potbelly Sandwich Shop,"83 Yonge Street, Suite 100",Downtown Core,Toronto,ON,M5C 1S8,burgers,,,,,,
2bNd0nwFCZR7UxjMtolXNA,55,4,Colossus Greek Taverna,221 Lakeshore Rd E,,Oakville,ON,L6J 1H7,burgers,,,,,,
Av8dB9NTFsNOWqrcBJd9Xw,30,3,Dunn's Famous,284 King Street W,Entertainment District,Toronto,ON,M5V 1J2,burgers,,,,,,
Np9czlaagz9uB-dVEQaFrA,3,3.5,Third Base,21 Chapel Street,,Dunfermline,FIF,KY12 7AW,burgers,,,,,,
MdafQfoV_6WrtiQRsupxZg,3,3.5,Target Pharmacy,6371 N Decatur Blvd,Centennial,Las Vegas,NV,89130,burgers,,,,,,
yUzII0aClaBc7K7kKY6bJQ,37,4,Village Meat & Wine,"5025 S Eastern Ave, Ste 23",Southeast,Las Vegas,NV,89119,burgers,,,,,,
cCMyypY73m9GJBKI4RvFcw,10,3,Namaste India,4508 E Independence Blvd,Eastland,Charlotte,NC,28288,burgers,,,,,,
Gm5KhqT9HNCtb3ddxVODcQ,5,5,Mr. Detail Etc.,5007 Brookpark,,Parma,OH,44134,burgers,,,,,,
8Jha7n3EY3_eRIMUOoJ4Zg,32,4.5,Zoup!,"7080 Engle Rd, Middleburg Heights",,Middleburg Heights,OH,44130,burgers,,,,,,
ONqO5GSI5sxYFMrU5JF4TA,4,5,Moxie Ink Designs,,Southwest,Las Vegas,NV,89178,burgers,,,,,,
OFXmJwGH94K11IWQdbmQjg,3,5,Bombshell Personal Training,9537 Bella Di Mora Sr,Southwest,Las Vegas,NV,89178,burgers,,,,,,
BpugveMre-_-CnNdo7UeUA,14,3.5,Eat This!,3502 W Cactus Rd,,Phoenix,AZ,85029,burgers,,,,,,
NQoGxONQIBEJR2iXL-xaQQ,25,3.5,Marco's Pizza,"4770 W Ann Rd, Ste 6",Northwest,North Las Vegas,NV,89031,burgers,,,,,,
I5tXvU7xf4Og26RIXdclTw,12,2.5,Topcuts,563 Yonge Street,Downtown Core,Toronto,ON,M4Y 1Z2,burgers,,,,,,
94FrEY-MoWL5jVllyS0JTg,55,2,Hertz Rent A Car,19601 Maplewood Ave,Riverside,Cleveland,OH,44135,burgers,,,,,,
3K5s-QQFiv1SIvOg8RF5xA,4,5,Ever So Sweet Cupcakes,,,Edinburgh,EDH,EH7 5AW,burgers,,,,,,
p_o19-gYFD1ewixxIV_HAw,3,3,Pasquale's Pizzeria,12591 US Rt 30,,North Huntingdon,PA,15642,burgers,,,,,,
H3mVlmy_Nt9KakdveGO58A,12,4.5,Squirrel's Nest,2655 State Rd 51,,McFarland,WI,53558,burgers,,,,,,
VUEbOHYJYcnmjfsnxCitiQ,50,3.5,Tequila Taco House,2 Rue Sherbrooke,Ville-Marie,Montr姓al,QC,H2X 1C2,burgers,,,,,,
0DI8Dt2PJp07XkVvIElIcQ,11,4.5,Innovative Vapors,"227 E Baseline Rd, Ste J2",,Tempe,AZ,85283,burgers,,,,,,
dIsUtYng6lzaaLOqHlkOMA,66,4.5,Jerry's Records,2136 Murray Ave,Squirrel Hill,Pittsburgh,PA,15217,burgers,,,,,,
EwxhzR-VghhMsRObXLMitw,160,4.5,Lou's Diner,431 S Decatur Blvd,Westside,Las Vegas,NV,89107,burgers,,,,,,
xJ6y-G-iXuy8vDCz5PLezQ,4,4,Absolute Dental,4300 Meadows Ln,Westside,Las Vegas,NV,89107,burgers,,,,,,
Q_AhULkX16SlEVkKJsNKIg,3,5,La Parmigiana italian Eatery,5484 Tomken Road,,Mississauga,ON,L4W 2Z4,burgers,,,,,,
vxadNrpTY7OHNmWsrEpNnA,211,3.5,Landmark Diner Restaurant,4429 Central Ave,Eastland,Charlotte,NC,28205,burgers,,,,,,
V1Dj3LL4kqf-nORQhlsAaA,7,3.5,Which Wich,"101 S Tryon St, Ste 18",Uptown,Charlotte,NC,28202,burgers,,,,,,
i-lQFdd18sAK9AQtqLi8sg,19,3.5,Residence Inn by Marriott Charlotte Uptown,404 S Mint St,Uptown,Charlotte,NC,28202,burgers,,,,,,
CcAw3b_Ye8Xtth7j4xZZMQ,4,5,Quiropractico Impacto,"3549 W Thomas Rd, Ste 103",,Phoenix,AZ,85019,burgers,,,,,,
4rZs1AT2mFlWXo8kxIYuiA,32,5,Saguaro Lake Ranch Kayaking and Tubing,13020 Bush Hwy,,Mesa,AZ,85215,burgers,,,,,,
UJo6VqjB7qypUoABLXpyBA,5,5,K Star BBQ,,,Peoria,AZ,85345,burgers,,,,,,
aLqJp2GFmzpxzz9_PeUowA,3,4.5,St Thomas Aquinas Catholic Church,1400 Suther Rd,University City,Charlotte,NC,28213,burgers,,,,,,
9dhhtQrXQz5Q5VR8Sjjt5A,27,3,Tabla Village,1329 Rue Sainte-Catherine E,Ville-Marie,Montr姓al,QC,H2L 2H4,burgers,,,,,,
qj_cRz1mXF5Jg8IwpLExLw,9,3.5,Sunny Bay,10610 Bayview Avenue,,Richmond Hill,ON,L4C 0M9,burgers,,,,,,
zHG9D5np6cUnjHANzAGfHQ,3,3.5,MD Homecall,790 Bay Street,Discovery District,Toronto,ON,M5G 1N8,burgers,,,,,,
Gg4ttEVquhpe4jETpKyFxA,13,3.5,Hamburger Fischmarkt,Karlsplatz,,Stuttgart,BW,70173,burgers,,,,,,
VT_91SDBpu3XHz6TPSrGGA,3,3.5,Leisure World Community Association,908 S Power Rd,,Mesa,AZ,85206,burgers,,,,,,
RRKZ3GGj7XzynvtL0QA7-Q,8,4,The 2nd Ave Design Group,126 W Roosevelt St,,Phoenix,AZ,85003,burgers,,,,,,
mZWeu_OlUdKRzasJl-FiBw,4,5,Cakefacemafia Brows & Beauty,"4041 E Thomas Rd, Ste 123",,Phoenix,AZ,85018,burgers,,,,,,
D_AZV1DZrn6y7fhu4Jld-Q,9,4.5,SweetWater Systems,"4340 E indian School Rd, Ste 21124",,Phoenix,AZ,85018,burgers,,,,,,
eCrmudeOFBbFHFJPtXVfdw,9,3.5,Deer Valley Credit Union,16215 N 28th Ave,,Phoenix,AZ,85053,burgers,,,,,,
BjXCHIhmOnIWY5-7RD7eDA,18,5,As You Like It wedding,7100 Pirates Cove Rd,,Las Vegas,NV,89145,burgers,,,,,,
kXUHSQ0ukNC_eD-_O_n9Pg,4,5,L'Italien Cafe Bistro,59b Boulevard Samson,Laval,Laval,QC,H7X 3E6,burgers,,,,,,
2Vsh8oyd6jhvL-OlJcTsOQ,5,5,"Jon Petrick, DC - Las Vegas Pain Relief Center",2779 W Horizon Ridge Pkwy,Anthem,Las Vegas,NV,89119,burgers,,,,,,
blU2m56zkJc0SucLnbc4vw,20,3.5,Vine and Bean,12706 Larchmere Blvd,,Cleveland,OH,44120,burgers,,,,,,
nJvUlpx9ODF2e1MszNYY3g,12,2,american Airlines,1000 Airport Blvd,,Pittsburgh,PA,15231,burgers,,,,,,
GCntBMnXK1nHHwbaRJ3DOg,4,4,Tatami Sushi,"975 Boulevard Rom姓o-Vachon N, Gate 79",Saint-Laurent,Dorval,QC,H4Y 1H2,burgers,,,,,,
cLvNZGWeKmR1iWMGGxxQxA,3,3,B & Q,13 Warriston Road,,Edinburgh,EDH,EH7 4HL,burgers,,,,,,
nNAttQFtT9gdD7pocwz5rA,4,2,Barons Bus Lines,12800 Brookpark Rd,,Cleveland,OH,44130,burgers,,,,,,
IoHVHbYc3GmrbJklQa6o8g,5,3.5,Fabric,2 Canmore Street,,Dunfermline,FIF,KY12 7NT,burgers,,,,,,
LUghYZ3T-YxSX-bDQxzFmA,8,5,Total Nutrition,"10870 W Charleston Blvd, Ste 110",Summerlin,Las Vegas,NV,89135,burgers,,,,,,
H3nR_vwT8AdLfV26Xjn7ag,5,3.5,Liberty Movement Yoga and Pilates Studio,"171 E Liberty Street, Unit 110",Liberty Village,Toronto,ON,M6K 3P6,burgers,,,,,,
Oh62VtPS3Jj9e6CNRxJh5w,68,2.5,Banana Leaf Caf姓,2901 S Las Vegas Blvd,The Strip,Las Vegas,NV,89109,burgers,,,,,,
FoIcedqvRlwlaVVJtuCE_w,14,2.5,Hertz Rent A Car,3667 Las Vegas Blvd S,The Strip,Las Vegas,NV,89109,burgers,,,,,,
qy3d8rLBMKDQ6eU5ETF5Tw,7,2.5,Christian Dior Boutique,3500 Las Vegas Blvd S,The Strip,Las Vegas,NV,89109,burgers,,,,,,
wpuG6LPJJoPw7NN8a0FlTw,3,3.5,Frankly Good Coffee,240 S Water St,,Henderson,NV,89015,burgers,,,,,,
zWT4S4vKPr0Tny_uPWHYdA,3,3,Le Roi D'ontario,"3991, Rue Ontario Est",Mercier-Hochelaga-Maisonneuve,Montr姓al,QC,H1W 1T1,burgers,,,,,,
_w6ptb6X7YsDiwllNhOMSQ,83,5,Majestic Eyebrow Threading,"3421 E Tropicana Ave, Ste R",Southeast,Las Vegas,NV,89121,burgers,,,,,,
IcB2vuSgA6dilrcBk-G56w,11,3.5,Man Doo Hyang,6068 Yonge Street,,North York,ON,M2M 3W6,burgers,,,,,,
K0hMvHZ3pgJkmwJmHG26Gw,6,3,Zemra Bar Lounge,778 St Clair Avenue W,,Toronto,ON,M6C 1B6,burgers,,,,,,
mrnUt3IdLRf4j8WeeGGbpw,64,3,Starbucks,4780 S Maryland Pkwy,University,Las Vegas,NV,89119,burgers,,,,,,
jNSWLq2i45GHNHIzwEiTiA,11,4.5,Wag on the Danforth,1918 Danforth Ave,The Danforth,Toronto,ON,M4C 1J4,burgers,,,,,,
PBsxfsKbNHDc_efVYUYbTA,12,3,Waiting Room,7 Belhaven Terrace,Morningside,Edinburgh,EDH,EH10 5HZ,burgers,,,,,,
gcHhW39subqr_5_muoNYLQ,11,5,B & D Gravel,,,Phoenix,AZ,85086,burgers,,,,,,
VDE1U5IpjdmKcMBC3X3VxQ,13,3,Le blind pig,3890 Rue Ontario Est,Mercier-Hochelaga-Maisonneuve,Montr姓al,QC,H1W 1S6,burgers,,,,,,
we7XcxKlZ41EZYPKAKzx_g,24,2,Suntown Laundry & Dry Cleaning,1146 E Northern Ave,,Phoenix,AZ,85020,burgers,,,,,,
HXRdTjLy5Nqlp__3GRPN7A,11,3.5,The Apple iDoc,,,Phoenix,AZ,85020,burgers,,,,,,
tU3zlAADEJREAaDas8oCOg,14,3.5,One Stop Seat,5184 Yonge Street,Willowdale,North York,ON,M2N 5P6,burgers,,,,,,
pIHRmABrXp9nRnxegrrQGA,19,4.5,Big City burgers,33688 Walker Rd,,Avon Lake,OH,44012,burgers,,,,,,
bJWujT6cMgdUP-aXy6AitQ,28,4,Paprika Mediterranean Experience,7116 E Mercer Ln,,Scottsdale,AZ,85254,burgers,,,,,,
z8PVT4jvn-Boc4CavDH1ww,4,1.5,Cuisine Bangkok 2,1824 Rue Sainte-Catherine W,Ville-Marie,Montr姓al,QC,H3H 1M1,burgers,,,,,,
JtJg60nqnOEKKDIYTMO1kw,5,4,Modani Furniture,1400 Castlefield Avenue,,Toronto,ON,M6B 4N4,burgers,,,,,,
mriYnHJpTEyBL8du4GjGDg,24,4.5,Le Sain Bol,5095 Rue Fabre,Plateau-Mont-Royal,Montr姓al,QC,H2J 3W4,burgers,,,,,,
Qs5fQqmc_yWmgZjHcadU7g,7,5,Rudy Martino Original House of Submarines,1918 Monongahela Ave,,Pittsburgh,PA,15218,burgers,,,,,,
xEbAiDBB_TCBZnYO51T0UQ,4,4,The Edgewood Club,1 Pennwood Ave,,Pittsburgh,PA,15218,burgers,,,,,,
ykAYT-7tSu9kiPhqxjWTrg,12,3,Papa John's Pizza,"9189 N 59th Ave, Ste 1",,Glendale,AZ,85302,burgers,,,,,,
MyLkOuBMLi7A6WRSPU8lsQ,3,5,Francos Pizza,Hauptstr. 1,,Leinfelden-Echterdingen,BW,70771,burgers,,,,,,
hljT5HMTeq3mlrtNpBnhTA,7,3,Euronics,Hauptstr. 171,,Leinfelden-Echterdingen,BW,70771,burgers,,,,,,
3IFRrhyOUK8TIISTdTs2vA,14,4.5,Antico Casale D'adriano,Hauptstr. 33,,Leinfelden-Echterdingen,BW,70771,burgers,,,,,,
tQ3mOkDrkf3OANy9BeYRMw,20,4,1000 Grammes,1495 Rue Sainte-Catherine East,Ville-Marie,Montr姓al,QC,H2L 2H9,burgers,,,,,,
bjgffjRaxLvgh9CJq1xxVg,8,4,Blue Spoon Cafe,"2831 Parmenter St, Ste 140",,Middleton,WI,53562,burgers,,,,,,
#NAME?,8,5,Middleton Art and Framing,"6771 University Ave, Ste 108",,Middleton,WI,53562,burgers,,,,,,
u9SM13k1AdSipuSlKh5bCQ,3,5,Cleveland Fitness Boot camp,"23715 Mercantile Rd, Ste 109B",,Beachwood,OH,44122,burgers,,,,,,
XQ9d40N_8EDpM2NXNvvUTw,3,4,Dollarama,590 King Street W,,Toronto,ON,M5V 1M3,burgers,,,,,,
qqJkYCUIzGvmtOVtnxznfw,11,1,Pizza Hut,"7450 W. Cheyenne Ave, #102",Northwest,Las Vegas,NV,89129,burgers,,,,,,
2lUwUbSz5og2HyusNJ_UFQ,21,5,Xtreme Green Auto Detailing,,Steele Creek,Charlotte,NC,28278,burgers,,,,,,
mcJ-AnRttaifY3qQHeWBGA,27,4.5,Best Car Wash Mobile,,,Tempe,AZ,85282,burgers,,,,,,
1l23jN7IXzZ_UxJM3uFnhQ,27,4.5,Lisa Dinh Hair Studio,651 Dupont Street,Seaton Village,Toronto,ON,M6G 1Z4,burgers,,,,,,
we9jAQc-SPmFKbdNssj5-A,12,3.5,Food City,9020 W Thomas Rd,,Phoenix,AZ,85037,burgers,,,,,,
AeEd2GMHolHWJNQjJCW5Tg,3,4.5,Tony's Shoe Repair,1619 W Bethany Home Rd,,Phoenix,AZ,85015,burgers,,,,,,
RMEzxhYfpnEsWlfozit_xw,215,4,Ale Asylum,2002 Pankratz St,Carpenter-Ridgeway,Madison,WI,53704,burgers,,,,,,
90DT5MO2X-C2F_5c66DNag,16,3,Piccolina's,"1580 McLaughlin Run Rd, Ste 102",,Pittsburgh,PA,15241,burgers,,,,,,
4-7A3XfGC_mUhxyPoKb78w,5,4,Chartiers Animal Hospital,1747 E Railroad St,,Heidelberg,PA,15106,burgers,,,,,,
LBJXtzJQbSElsKZHSiEc_Q,6,1,Pitney Bowes,,Oakland,Pittsburgh,PA,15250,burgers,,,,,,
vsqItmfkinLt7iAcxKpjTw,5,3,Valvoline Instant Oil Change,2512 S Stoughton Rd,Glendale,Madison,WI,53716,burgers,,,,,,
Ha9J5J_IVc_LQabC3tPLQQ,14,4,Bite Bistro,565 Lincoln Ave,Bellevue,Pittsburgh,PA,15202,burgers,,,,,,
X8bYG5jF_QPiPAI5sCQvaw,5,4.5,Best Buy Title Services,"2824 E indian School Rd, Ste 12",,Phoenix,AZ,85016,burgers,,,,,,
zujcBEHdlpsBtekPIYeq-w,14,4.5,Photography by Leanna,2312 E indian School Rd,,Phoenix,AZ,85016,burgers,,,,,,
Px4ztmjXO4fsSSoO7gWYhA,4,3,Shell Paradise,500 Conestoga Way,,Henderson,NV,89002,burgers,,,,,,
pEGDtfDcdDxYWyveWAleRg,3,4.5,Best Dam Barbeque,,,Boulder City,NV,89006,burgers,,,,,,
NbiD4QjaOp7IPbH-xL55zA,6,5,Mattress Firm Pleasant Hills,330 Clairton Blvd,,Pittsburgh,PA,15236,burgers,,,,,,
nLcg4vRa5HqplGuqxl_qrg,3,2.5,KFC,330 South Service Rd W,,Oakville,ON,L6K 3S1,burgers,,,,,,
JftoP9r6TT98v83hfY9RZw,29,3.5,Mandarin House chinese Restaurant,10393 W Pleasant Valley Rd,,Cleveland,OH,44130,burgers,,,,,,
aJduIcgXHKRiAd2PDmM__Q,74,3,Moxie's Grill & Bar,"100 City Centre Drive, Unit 2-730",,Mississauga,ON,L5B 2C9,burgers,,,,,,
7Bg0g0SJKgMnsbitTyQelQ,81,4.5,TasteBuds Frozen Yogurt,"1030 S Gilbert Rd, Ste 106",,Gilbert,AZ,85296,burgers,,,,,,
yipHhPQlCBmQnmoe-J3rlQ,30,4.5,Tony's Cocktail Lounge,5930 W Greenway Rd,,Glendale,AZ,85306,burgers,,,,,,
dqhv5bd4Nglkx36GpIhHrg,6,2,Lally's Sweets & Tandoori Restaurant,499 Ray Lawson Blvd,,Brampton,ON,L6Y 4E6,burgers,,,,,,
4iPmWHpI2thU93MT4dcsvg,16,5,Tony Cress Personal Training,"178 N Pecos, Ste 100",,Henderson,NV,89074,burgers,,,,,,
Cr-ywH3ZjBqCyolXf8BpVA,146,4,The Charcoal Room,4949 N Rancho Dr,Northwest,Las Vegas,NV,89130,burgers,,,,,,
Kw06PxDkF8gNMVWntmBKTw,46,4,Wonton Chai Noodle,4400 Sheppard Avenue E,Scarborough,Scarborough,ON,M1S 5J5,burgers,,,,,,
FN-5HISn0yi5GTM83Uy59g,24,4,St. Louis Bar & Grill,"90 Edgeley Blvd, Unit 106",Edgeley,Vaughan,ON,L4K 5W7,burgers,,,,,,
Mlt__B8_915m-GPQ12bwSA,16,4.5,Suitsupply,"The Grand Canal Shoppes, 3327 Las Vegas Blvd South, Suite 2744",The Strip,Las Vegas,NV,89109,burgers,,,,,,
rkBA7cEoz8r9eKrWjjwUJA,6,4,Lupita's mexican Restaurant,12420 W Thunderbird Rd,,El Mirage,AZ,85335,burgers,,,,,,
TIXrRpm3g5oF7TKd_NkeAA,42,4,Cuevas Meat Market,530 Boulder Hwy,,Henderson,NV,89015,burgers,,,,,,
ryBtwFyzJtpvgTtwRvFl1w,4,2,Parcel Plus,"3116 Weddington Rd, Ste 900",,Matthews,NC,28105,burgers,,,,,,
m-cg3stOStMAFEV9-8qnVw,63,3,Scallywags,11 St Clair Ave W,Yonge and St. Clair,Toronto,ON,M4V 1K6,burgers,,,,,,
udE7bXwdBIvnh2Rq5r-IjA,3,5,A 40 Auto Body & Paint,40 S Country Club Dr,,Mesa,AZ,85210,burgers,,,,,,
Dtpj8XBXIaL8mwgAtbNnNA,4,4,Sprint,"3134 W Carefree Hwy, Ste 4",,Phoenix,AZ,85086,burgers,,,,,,
iqDsX4ANZfKQpVSsmZsyqg,3,3,Le Castillon,"Hilton Bonaventure, 900, rue de la Gaucheti隻re",Ville-Marie,Montr姓al,QC,H5A 1L3,burgers,,,,,,
ndtSMHlCSKDtEBoOYAdL1Q,19,2.5,Giant Eagle,"6320 Shakespeare St, Ste 7",Shadyside,Pittsburgh,PA,15206,burgers,,,,,,
GPs6TrZfNZMJlYd2EIM04A,6,5,CCC Window Cleaning,3019 W Phelps Rd,,Phoenix,AZ,85053,burgers,,,,,,
QYuojrlW94mpEwnp0uUIWA,213,4,La Parrilla The Lab,"2585 E Flamingo Rd, Ste 16",Eastside,Las Vegas,NV,89121,burgers,,,,,,
SFqrRLRhC1o3s7JO-IfBog,5,2.5,Huntersville Elementary School,200 Gilead Rd,,Huntersville,NC,28078,burgers,,,,,,
cPLwQxjBEp9wi-SnJqn5MQ,53,4,Whole Foods Market,19607 Detroit Rd,,Rocky River,OH,44116,burgers,,,,,,
Lms0-PaOtu63TSv1qLB5Gw,17,4.5,Mademoiselle Macaron,22 Grindlay Street,Old Town,Edinburgh,EDH,EH3 9AP,burgers,,,,,,
9HWCSPtMP2tU_cTDsEU1Cw,34,5,H神O,255 Rue Rachel E,Plateau-Mont-Royal,Montr姓al,QC,H2W 1E5,burgers,,,,,,
qWx-fCSSeE_jSd67cbh9YA,43,3.5,Prairie Cafe & Bakery,6720 Frank Lloyd Wright Ave,,Middleton,WI,53562,burgers,,,,,,
v6zTAZ0_kvPZ86r61UBMDg,18,3,CVS Pharmacy,7190 W Craig Rd,Northwest,Las Vegas,NV,89129,burgers,,,,,,
_kXCCWm3F27LdvSKMQHywA,4,5,A-Boss Opticians,634 Braddock Ave,,Braddock,PA,15104,burgers,,,,,,
qNL6VUnwB_knODEpZV-F2w,32,3,Albertsons,5975 W Tropicana Ave,,Las Vegas,NV,89103,burgers,,,,,,
GmHjMp2AuGcACXMDKhUSPA,5,3,Chase Bank,4353 E Main St,,Mesa,AZ,85205,burgers,,,,,,
TK4nUh28mp1rJAgA3hQCUQ,72,3,Cowboys Saloon,"5310 E High St, Bldg A3",,Phoenix,AZ,85054,burgers,,,,,,
YZa5vZdf823BTK_grdRo7A,4,5,Marcos Window Tinting,10650 W indian School Rd,,Phoenix,AZ,85037,burgers,,,,,,
JSPE97kdbvywGmOIZSUHNg,6,4,Le Bath Room,4137 Rue Saint-Denis,Plateau-Mont-Royal,Montr姓al,QC,H2W 2M7,burgers,,,,,,
5TxSOYyuBfDhenI91pa5ig,8,4,SAQ,4008 rue Saint-Denis,Plateau-Mont-Royal,Montr姓al,QC,H2W 2M7,burgers,,,,,,
M0gTGyam-3fUZ5eW4bQMow,7,5,The Handyman,,,Scottsdale,AZ,85250,burgers,,,,,,
2RV0AOIRcAU1Gzv_wDIK9g,20,4,White Dove Thrift Shoppe,8461 E Mcdonald Dr,,Scottsdale,AZ,85250,burgers,,,,,,
#NAME?,10,4,Patiala House,305 Royal West Dr,,Brampton,ON,L6X 5K8,burgers,,,,,,
Z74Z4fgLVEFcTY8Sl0p-9Q,6,3,Fashion Cleaners,3280 E Tropicana Ave,Eastside,Paradise,NV,89121,burgers,,,,,,
